ipsedID,county,avgCasePerCapita,fipsCode,school,state,flag,stateCHECK,vaxPolicySchoolnameCHECK,enforceDateCHECK,typeCHECK,mask,maskEnforceDate,allStudentsCHECK,urlVaxCHECK,urlMask
165024,Plymouth County,191.3214261,25023,Bridgewater State University,MA,0,MA,Bridgewater State University,2021-04-26,Public,1,,1,https://www.salemstate.edu/news/fall-2021-semester-covid-19-vaccine-requirement-apr-26-2021,
165820,Worcester County,199.9182722,25027,Fitchburg State University,MA,0,MA,Fitchburg State University,2021-04-26,Public,1,,1,https://www.salemstate.edu/news/fall-2021-semester-covid-19-vaccine-requirement-apr-26-2021,
166629,Hampshire County,149.2289581,25015,University of Massachusetts-Amherst,MA,0,MA,University of Massachusetts at Amherst,2021-04-22,Public,1,,1,https://www.umass.edu/coronavirus/news/message-chancellor-about-additional-public-health-measures-fall-2021-semester,
167729,Essex County,224.5130074,25009,Salem State University,MA,0,MA,Salem State University,2021-04-26,Public,1,,1,https://www.salemstate.edu/news/fall-2021-semester-covid-19-vaccine-requirement-apr-26-2021,
167987,Bristol County,228.8996232,25005,University of Massachusetts-Dartmouth,MA,0,MA,University of Massachusetts at Dartmouth,2021-04-30,Public,1,,1,https://www.umassd.edu/covid/vaccine/,
168263,Hampden County,246.0846515,25013,Westfield State University,MA,0,MA,Westfield State University,2021-04-26,Public,1,,1,https://www.salemstate.edu/news/fall-2021-semester-covid-19-vaccine-requirement-apr-26-2021,
168847,Shiawassee County,223.8883818,26155,Baker College,MI,0,ME,Baker College,2021-05-11,Private,1,,0,https://www.baker.edu/coronavirus/,https://www.baker.edu/coronavirus/
169479,Kent County,218.3523485,26081,Davenport University,MI,0,MI,Davenport University,2021-05-24,Private,1,,0,https://www.davenport.edu/coronavirus,https://www.davenport.edu/coronavirus
169910,Mecosta County,169.0547525,26107,Ferris State University,MI,0,MI,Ferris State University,2021-04-23,Public,1,,0,https://www.ferris.edu/HTMLS/news/coronavirus/homepage.htm,https://www.ferris.edu/HTMLS/news/coronavirus/homepage.htm
170286,Hillsdale County,193.9307796,26059,Hillsdale College,MI,0,MI,Hillsdale College,2021-06-10,Private,1,,0,https://hillsdalecollegian.com/2022/01/hillsdales-covid-19-policies-differ-from-other-michigan-colleges/,https://hillsdalecollegian.com/2022/01/hillsdales-covid-19-policies-differ-from-other-michigan-colleges/
170976,Washtenaw County,176.70558,26161,University of Michigan-Ann Arbor,MI,0,MI,University of Michigan at Ann Arbor,2021-04-23,Public,1,,1,https://www.michigandaily.com/administration/u-m-to-require-vaccinations-against-covid-19-for-all-students-living-in-residence-halls-next-fall/,
171128,Houghton County,186.1130025,26061,Michigan Technological University,MI,0,MI,Michigan Technological University,2021-04-13,Public,1,,1,https://www.uppermichiganssource.com/2021/10/29/michigan-tech-employees-must-be-vaccinated-starting-next-semester/,https://www.uppermichiganssource.com/2021/10/29/michigan-tech-employees-must-be-vaccinated-starting-next-semester/
172264,Lenawee County,213.8282057,26091,Siena Heights University,MI,0,MI,Siena Heights University,2021-08-04,Private,1,,0,https://www.sienaheights.edu/who-we-are/resources/siena-safe-campus-plan/,https://www.sienaheights.edu/who-we-are/resources/siena-safe-campus-plan/
172334,Jackson County,213.8410172,26075,Spring Arbor University,MI,0,MI,Spring Arbor University,2021-05-10,Private,1,,0,https://www.arbor.edu/about/offices-and-schools/holton-health-and-wellness-services/covid-19-status/,https://www.arbor.edu/about/offices-and-schools/holton-health-and-wellness-services/covid-19-status/
173957,Olmsted County,223.5806933,27109,Mayo Clinic College of Medicine and Science,MN,0,MN,Mayo Clinic College of Medicine and Science,2021-08-26,Private,1,,1,https://college.mayo.edu/covid19/,https://college.mayo.edu/covid19/
174251,Stevens County,220.3183719,27149,University of Minnesota-Morris,MN,0,MN,University of Minnesota-Morris,2021-08-04,Public,1,,1,https://morris.umn.edu/covid-19,https://morris.umn.edu/covid-19
174783,Stearns County,271.496383,27145,Saint Cloud State University,MN,0,MN,Saint Cloud State University,2021-04-22,Public,1,,0,https://www.stcloudstate.edu/emergency/covid19/student-information/default.aspx,https://www.stcloudstate.edu/emergency/covid19/student-information/default.aspx
175616,Bolivar County,258.251601,28011,Delta State University,MS,0,MS,Delta State University,2021-04-26,Public,1,,0,https://www.deltastate.edu/covid19/updates/,https://www.deltastate.edu/covid19/updates/
176017,Lafayette County,242.3658805,28071,University of Mississippi,MS,0,MS,University of Mississippi,2021-08-31,Public,1,,0,https://coronavirus.olemiss.edu/campus-ready/vaccines/,https://coronavirus.olemiss.edu/campus-ready/vaccines/
176336,Jones County,267.5711256,28067,Southeastern Baptist College,MS,0,MS,Southeastern Baptist College,2021-08-26,Private,1,,0,https://southeasternbaptist.edu/,https://southeasternbaptist.edu/
176372,Forrest County,252.8300172,28035,University of Southern Mississippi,MS,0,MS,University of Southern Mississippi,2021-08-04,Public,1,,0,https://www.usm.edu/covid-19/index.php,https://www.usm.edu/covid-19/index.php
176406,Madison County,194.5977845,28089,Tougaloo College,MS,0,MS,Tougaloo College,2021-07-27,Private,1,,1,https://www.tougaloo.edu/administration/owens-health-and-wellness/covid-19-updates,https://www.tougaloo.edu/administration/owens-health-and-wellness/covid-19-updates
177144,Lewis County,230.5963966,29111,Culver-Stockton College,MO,0,MO,Culver-Stockton College,2021-08-24,Private ,1,,1,https://culver.edu/covid/,https://culver.edu/covid/
178341,Jasper County,245.6040246,29097,Missouri Southern State University,MO,0,MO,Missouri Southern State University,2021-08-23,Public,1,,0,https://emergency.mssu.edu/wp-content/uploads/2022/03/MSSU_COVIDGuidance-Spring-2022-v5.pdf,https://emergency.mssu.edu/wp-content/uploads/2022/03/MSSU_COVIDGuidance-Spring-2022-v5.pdf
178402,Jackson County,256.9240788,29095,University of Missouri-Kansas City,MO,0,MO,University of Missouri-Kansas City,2021-07-30,Public,1,,1,"https://www.umkc.edu/coronavirus/vaccines/index.html#:~:text=The%20vaccination%20requirements%20implemented%20in,care%20settings%2C%20remain%20in%20effect.","https://www.umkc.edu/coronavirus/vaccines/index.html#:~:text=The%20vaccination%20requirements%20implemented%20in,care%20settings%2C%20remain%20in%20effect."
178411,Phelps County,196.2215283,29161,Missouri University of Science and Technology,MO,0,MO,Missouri University of Science and Technology,2021-08-04,Public,1,,0,https://www.muhealth.org/conditions-treatments/coronavirus/vaccine,https://www.muhealth.org/conditions-treatments/coronavirus/vaccine
179326,Polk County,214.2004458,29167,Southwest Baptist University,MO,0,MO,Southwest Baptist University,2021-07-14,Private,1,,0,https://www.sbuniv.edu/coronavirus/,https://www.sbuniv.edu/coronavirus/
180647,Lake County,183.6292783,30047,Salish Kootenai College,MT,0,MT,Salish Kootenai College,2021-04-22,Private,1,,0,https://www.skc.edu/students-covid-19-information/,https://www.skc.edu/students-covid-19-information/
180692,Beaverhead County,180.4494101,30001,The University of Montana-Western,MT,0,MT,The University of Montana-Western,2021-08-26,Public,1,,0,https://www.umwestern.edu/wp-content/uploads/Montana-Western-COVID-19-Guidelines-21-22-9-17-21.pdf,https://www.umwestern.edu/wp-content/uploads/Montana-Western-COVID-19-Guidelines-21-22-9-17-21.pdf
181020,Saline County,119.6635062,31151,Doane University,NE,0,NE,Doane University,2021-04-09,Private,1,,1,https://web.doane.edu/offices-services/public-safety-office/Emergency-Management/Covid-19-Tigers-Together,https://web.doane.edu/offices-services/public-safety-office/Emergency-Management/Covid-19-Tigers-Together
182306,Elko County,189.2161933,32007,Great Basin College,NV,0,NV,Great Basin College,2021-08-20,Public,1,,0,https://www.unlv.edu/news-story/nevada-state-board-health-approves-covid-19-vaccination-requirement-students,
183026,Merrimack County,182.6404667,33013,Southern New Hampshire University,NH,0,NH,Southern New Hampshire University,2021-04-23,Private,1,,1,https://www.snhu.edu/about-us/covid-19,
183044,Strafford County,192.1988892,33017,University of New Hampshire-Main Campus,NH,0,NH,University of New Hampshire-Main Campus,2021-08-02,Public,1,,0,"https://www.unh.edu/health/health-alert-covid-19#:~:text=In%20compliance%20with%20Executive%20Order,to%20be%20employed%20by%20UNH.","https://www.unh.edu/health/health-alert-covid-19#:~:text=In%20compliance%20with%20Executive%20Order,to%20be%20employed%20by%20UNH."
183804,Ocean County,230.6377734,34029,Beth Medrash Govoha,NJ,0,NJ,Beth Medrash Govoha,2021-06-23,Private,1,,0,https://www.bmg.edu/,https://www.bmg.edu/
183974,Warren County,196.082431,34041,Centenary University,NJ,0,NJ,Centenary University,2021-07-13,Private,1,,1,https://www.centenaryuniversity.edu/coronavirus-communications/,
184603,Bergen County,208.1642291,34003,Fairleigh Dickinson University-Metropolitan Campus,NJ,0,NJ,Fairleigh Dickinson University-Metropolitan Campus,2021-04-15,Private,1,,1,https://www.fdu.edu/coronavirus-update/,
184782,Gloucester County,206.3144544,34015,Rowan University,NJ,0,NJ,Rowan University,2021-05-06,Public,1,,1,https://today.rowan.edu/news/2021/05/rowan-offers-vaccination-incentives.html,
185572,Monmouth County,229.301133,34025,Monmouth University,NJ,0,NJ,Monmouth University,2021-06-14,Private,1,,1,https://www.monmouth.edu/covid-19/fall-2021-healthcare-protocols/,
185590,Passaic County,249.1592943,34031,Montclair State University,NJ,0,NJ,Montclair State University,2021-04-22,Public,1,,1,https://www.montclair.edu/redhawk-restart/2021/04/22/important-news-about-covid-19-vaccines/,
186371,Camden County,214.1316601,34007,Rutgers University-Camden,NJ,0,NJ,Rutgers University-Camden,2021-03-25,Public,1,,1,https://www.rutgers.edu/news/rutgers-require-covid-19-vaccine-students,
187596,McKinley County,311.5737365,35031,Navajo Technical University,NM,0,NM,Navajo Technical University,2021-05-10,Public,1,,1,http://www.navajotech.edu/images/covidUpdates/docs/Student_Vaccine_Policy_-_Signed.pdf,http://www.navajotech.edu/images/covidUpdates/docs/Student_Vaccine_Policy_-_Signed.pdf
187985,Bernalillo County,186.4524224,35001,University of New Mexico-Main Campus,NM,0,NM,University of New Mexico-Main Campus,2021-08-02,Public,1,,1,https://bringbackthepack.unm.edu/vaccine/vaccine-requirement.html,
188182,Lea County,231.9592722,35025,University of the Southwest,NM,0,NM,University of the Southwest,2021-04-29,Private,1,,0,https://www.southwestern.edu/live/news/14863-covid-19-health-and-safety-protocols-frequently,https://www.southwestern.edu/live/news/14863-covid-19-health-and-safety-protocols-frequently
188304,Grant County,208.4354754,35017,Western New Mexico University,NM,0,NM,Western New Mexico University,2021-05-24,Public,1,,0,https://wnmu.edu/covid-19-f-a-q/,https://wnmu.edu/covid-19-f-a-q/
190099,Madison County,160.7767574,36053,Colgate University,NY,0,NY,Colgate University,2021-05-05,Private,1,,1,https://www.colgate.edu/colgate-together/university-policies-during-covid-19/vaccination-policy,
190549,Kings County,235.6475911,36047,CUNY Brooklyn College,NY,0,NY,CUNY Brooklyn College,2021-05-10,Public,1,,1,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20,
190983,Chemung County,220.3839754,36015,Elmira College,NY,0,NY,Elmira College,2021-05-07,Private,1,,1,https://myec.elmira.edu/ICS/icsfs/mm/covid_guidelines_for_students_winter_2022.pdf?target=edaa6f5c-b575-4680-b31d-e5ee4de3745e,https://myec.elmira.edu/ICS/icsfs/mm/covid_guidelines_for_students_winter_2022.pdf?target=edaa6f5c-b575-4680-b31d-e5ee4de3745e
191630,Ontario County,157.3790431,36069,Hobart William Smith Colleges,NY,0,NY,Hobart and William Smith Colleges,2021-08-23,Private,1,,1,https://www2.hws.edu/vaccinations-and-covid-cases/,
192192,Yates County,114.1163424,36123,Keuka College,NY,0,NY,Keuka College,2021-04-29,Private,1,,0,https://www.keuka.edu/together-and-ready,https://www.keuka.edu/together-and-ready
192448,Nassau County,257.5188682,36059,Long Island University,NY,0,NY,Long Island University,2021-06-09,Private,1,2020-08-19,1,https://liu.edu/coronavirus,https://liu.edu/coronavirus
194824,Rensselaer County,171.4115813,36083,Rensselaer Polytechnic Institute,NY,0,NY,Rensselaer Polytechnic Institute,2021-04-16,Private,1,,1,https://www.timesunion.com/news/article/RPI-requires-vaccinations-in-person-classes-for-16107307.php,
195164,Cattaraugus County,173.845984,36009,St Bonaventure University,NY,0,NY,St. Bonaventure University,2021-06-23,Private,1,,1,https://www.sbu.edu/news/news-items/2021/06/23/vaccines-required-for-sbu-students-this-fall,
195809,Queens County,245.9004236,36081,St. John's University-New York,NY,0,NY,St. John's University,2021-04-21,Private,1,,1,https://www.stjohns.edu/about/news/announcements/covid-19-vaccination-requirement-fall-2021,
196060,Albany County,167.3707204,36001,SUNY at Albany,NY,0,NY,SUNY at Albany,2021-05-10,Public,1,,1,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20,
196097,Suffolk County,249.7245296,36103,Stony Brook University,NY,0,NY,Stony Brook University,2021-05-10,Public,1,,1,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20,
196246,Clinton County,179.3682426,36019,SUNY College at Plattsburgh,NY,0,NY,SUNY College at Plattsburgh,2021-05-10,Public,1,,1,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20,
196413,Onondaga County,213.7870628,36067,Syracuse University,NY,0,NY,Syracuse University,2021-04-08,Private,1,,1,https://news.syr.edu/blog/2021/04/08/covid-19-vaccination/,
197911,Wilson County,227.7664975,37195,Barton College,NC,0,MA,Barton College,2021-04-23,Private,1,,0,https://www.barton.edu/vaccine/,https://www.barton.edu/vaccine/
197984,Gaston County,249.9775924,37071,Belmont Abbey College,NC,0,NC,Belmont Abbey College,2021-05-21,Private,1,,0,https://belmontabbeycollege.edu/2021/07/covid-19-update-fall-2021/,https://belmontabbeycollege.edu/2021/07/covid-19-update-fall-2021/
198215,Rowan County,249.3441761,37159,Catawba College,NC,0,NC,Catawba College,2021-08-20,Private,1,,0,https://catawba.edu/news-events/remain/information-students/,https://catawba.edu/news-events/remain/information-students/
198303,Hertford County,168.1913571,37091,Chowan University,NC,0,NC,Chowan University,2021-05-06,Private,1,,0,https://www.chowan.edu/covid-19-notifications/,https://www.chowan.edu/covid-19-notifications/
198464,Pitt County,249.4847081,37147,East Carolina University,NC,0,NC,East Carolina University,2021-07-22,Public,1,,0,https://news.ecu.edu/coronavirus-updates/vaccine/info/,https://news.ecu.edu/coronavirus-updates/vaccine/info/
198808,Avery County,221.5794729,37011,Lees-McRae College,NC,0,NC,Lees-McRae College,2021-04-23,Private,1,,1,https://www.lmc.edu/about/covid-19/index.htm,https://www.lmc.edu/about/covid-19/index.htm
198835,Catawba County,256.7449618,37035,Lenoir-Rhyne University,NC,0,NC,Lenoir-Rhyne University,2021-06-25,Private,1,,1,https://www.lr.edu/coronavirus#vaccine-requirement,
199111,Buncombe County,172.52583,37021,University of North Carolina at Asheville,NC,0,NC,University of North Carolina at Asheville,2021-04-22,Public,1,,0,https://www.dailytarheel.com/article/2021/11/opinion-unc-vaccine-mandate,https://www.dailytarheel.com/article/2021/11/opinion-unc-vaccine-mandate
199120,Orange County,152.038149,37135,University of North Carolina at Chapel Hill,NC,0,NC,University of North Carolina at Chapel Hill,2021-04-23,Public,1,,0,https://www.dailytarheel.com/article/2021/11/opinion-unc-vaccine-mandate,https://www.dailytarheel.com/article/2021/11/opinion-unc-vaccine-mandate
199148,Guilford County,187.5806022,37081,University of North Carolina at Greensboro,NC,0,NC,University of North Carolina at Greensboro,2021-07-30,Public,1,,0,https://www.dailytarheel.com/article/2021/11/opinion-unc-vaccine-mandate,https://www.dailytarheel.com/article/2021/11/opinion-unc-vaccine-mandate
199193,Wake County,225.0493522,37183,North Carolina State University at Raleigh,NC,0,NC,North Carolina State University at Raleigh,2021-08-25,Public,1,,0,https://www.ncsu.edu/coronavirus/frequently-asked-questions/,https://www.ncsu.edu/coronavirus/frequently-asked-questions/
199218,New Hanover County,185.588101,37129,University of North Carolina Wilmington,NC,0,NC,University of North Carolina Wilmington,2021-08-20,Public,1,,0,https://www.google.com/search?q=University+of+North+Carolina+Wilmington+vaccine&rlz=1C5CHFA_enUS899US900&sxsrf=ALiCzsb8IVajPYnpizG-BHLuC7u_lFPU0w%3A1651599042993&ei=wmZxYpScPKXI_Qab6a34Bg&ved=0ahUKEwiUhZPy7cP3AhUlZN8KHZt0C28Q4dUDCA8&uact=5&oq=University+of+North+Carolina+Wilmington+vaccine&gs_lcp=Cgdnd3Mtd2l6EAMyBQghEKABMgUIIRCgATIFCCEQoAE6BwgAEEcQsAM6CggAEOQCELADGAE6DwguENQCEMgDELADEEMYAjoFCC4QgAQ6BAgAEEM6BQgAEIAEOgYIABAWEB5KBAhBGABKBAhGGAFQ2wJYyQxg2g5oAXABeACAAV2IAYIFkgEBOJgBAKABAcgBD8ABAdoBBggBEAEYCdoBBggCEAEYCA&sclient=gws-wiz,https://www.google.com/search?q=University+of+North+Carolina+Wilmington+vaccine&rlz=1C5CHFA_enUS899US900&sxsrf=ALiCzsb8IVajPYnpizG-BHLuC7u_lFPU0w%3A1651599042993&ei=wmZxYpScPKXI_Qab6a34Bg&ved=0ahUKEwiUhZPy7cP3AhUlZN8KHZt0C28Q4dUDCA8&uact=5&oq=University+of+North+Carolina+Wilmington+vaccine&gs_lcp=Cgdnd3Mtd2l6EAMyBQghEKABMgUIIRCgATIFCCEQoAE6BwgAEEcQsAM6CggAEOQCELADGAE6DwguENQCEMgDELADEEMYAjoFCC4QgAQ6BAgAEEM6BQgAEIAEOgYIABAWEB5KBAhBGABKBAhGGAFQ2wJYyQxg2g5oAXABeACAAV2IAYIFkgEBOJgBAKABAcgBD8ABAdoBBggBEAEYCdoBBggCEAEYCA&sclient=gws-wiz
199306,Stanly County,265.6550283,37167,Pfeiffer University,NC,0,NC,Pfeiffer University,2021-04-30,Private,1,,0,https://www.thesnaponline.com/2021/07/29/pfeiffer-strongly-encourages-but-will-not-require-students-staff-to-get-vaccinated/,https://www.thesnaponline.com/2021/07/29/pfeiffer-strongly-encourages-but-will-not-require-students-staff-to-get-vaccinated/
200004,Jackson County,182.8287131,37099,Western Carolina University,NC,0,NC,Western Carolina University,2021-05-10,Public,1,,0,https://www.wcu.edu/experience/health-and-wellness/health-services/public-health-information.aspx,https://www.wcu.edu/experience/health-and-wellness/health-services/public-health-information.aspx
200156,Stutsman County,288.4191133,38093,University of Jamestown,ND,0,ND,University of Jamestown,2021-06-18,Private,1,,1,https://www.sunyjcc.edu/about/coronavirus,https://www.sunyjcc.edu/about/coronavirus
200484,Dickey County,236.0174089,38021,Trinity Bible College and Graduate School,ND,0,ND,Trinity Bible College and Graduate School,2021-08-20,Private,1,,0,https://www.trnty.edu/healthandsafety/,https://www.trnty.edu/healthandsafety/
201441,Wood County,207.15775,39173,Bowling Green State University-Main Campus,OH,0,OH,Bowling Green State University-Main Campus,2021-04-28,Public,1,,1,"https://www.bgsu.edu/covid19/vaccine.html#:~:text=In%20preparation%20for%20spring%20semester,during%20the%20spring%202022%20semester.","https://www.bgsu.edu/covid19/vaccine.html#:~:text=In%20preparation%20for%20spring%20semester,during%20the%20spring%202022%20semester."
204501,Lorain County,185.0400862,39093,Oberlin College,OH,0,OH,Oberlin College,2021-04-21,Private,1,,1,https://www.oberlin.edu/obiesafe,https://www.oberlin.edu/obiesafe
204635,Hardin County,190.2241022,39065,Ohio Northern University,OH,0,OH,Ohio Northern University,2021-08-24,Private,1,,0,https://www.onu.edu/sites/default/files/onu-safetyplan-2021-22-8.pdf,https://www.onu.edu/sites/default/files/onu-safetyplan-2021-22-8.pdf
206604,Greene County,191.2254261,39057,Wright State University-Main Campus,OH,0,OH,Wright State University-Main Campus,2021-08-27,Public,1,,0,https://www.wright.edu/coronavirus/vaccination-giveaway-rules-and-entry-form,https://www.wright.edu/coronavirus/vaccination-giveaway-rules-and-entry-form
206695,Mahoning County,201.1518017,39099,Youngstown State University,OH,0,OH,Youngstown State University,2021-08-24,Public,1,,0,https://ysu.edu/coronavirus-information,https://ysu.edu/coronavirus-information
206817,Muskogee County,252.1952672,40101,Bacone College,OK,0,OK,Bacone College,2021-05-05,Private,1,,0,https://www.bacone.edu/wp-content/uploads/2021/08/Bacone-College-COVID-policy_0262021-update_FINAL.pdf,https://www.bacone.edu/wp-content/uploads/2021/08/Bacone-College-COVID-policy_0262021-update_FINAL.pdf
207388,Payne County,191.8531281,40119,Oklahoma State University-Main Campus,OK,0,OK,Oklahoma State University-Main Campus,2021-04-22,Public,1,,1,https://go.okstate.edu/coronavirus/latest-announcements/vaccine-update-12-8-2021.html,https://go.okstate.edu/coronavirus/latest-announcements/vaccine-update-12-8-2021.html
207403,Pottawatomie County,243.870952,40125,Oklahoma Baptist University,OK,0,OK,Oklahoma Baptist University,2021-04-22,Private,1,,0,https://www.okbu.edu/safety-resources/faqs.html,https://www.okbu.edu/safety-resources/faqs.html
207500,Cleveland County,240.1936256,40027,University of Oklahoma-Norman Campus,OK,0,OK,University of Oklahoma-Norman Campus,2021-04-23,Public,1,,0,https://www.ou.edu/healthservices/COVID-19/COVID-Vaccines,https://www.ou.edu/healthservices/COVID-19/COVID-Vaccines
207661,Rogers County,236.4075234,40131,Rogers State University,OK,0,OK,Rogers State University,2021-04-23,Public,1,,0,https://www.rsu.edu/resources/coronavirus/,https://www.rsu.edu/resources/coronavirus/
207971,Tulsa County,225.541617,40143,University of Tulsa,OK,0,OK,University of Tulsa,2021-09-01,Private,1,,0,https://utulsa.edu/health-center/immunization-information/,https://utulsa.edu/health-center/immunization-information/
208646,Union County,157.3839692,41061,Eastern Oregon University,OR,0,OR,Eastern Oregon University,2021-06-03,Public,1,,1,https://www.eou.edu/news-press/eou-will-require-covid-19-vaccinations-for-fall-2021/,
209506,Klamath County,177.5371367,41035,Oregon Institute of Technology,OR,0,OR,Oregon Institute of Technology,2021-06-02,Public,1,,1,https://www.oit.edu/coronavirus,
209551,Lane County,129.3598534,41039,University of Oregon,OR,0,OR,University of Oregon,2021-05-10,Public,1,,1,https://around.uoregon.edu/content/uo-require-covid-19-vaccinations-students-employees,
210429,Polk County,152.4541367,41053,Western Oregon University,OR,0,OR,Western Oregon University,2021-05-10,Public,1,,1,https://www.opb.org/article/2021/05/10/oregon-universities-covid-19-vaccine-plan/,
210669,Crawford County,200.742883,42039,Allegheny College,PA,0,PA,Allegheny College,2021-05-18,Private,1,,1,https://sites.allegheny.edu/covid19/2021/05/18/covid-19-vaccine-to-be-required-for-allegheny-students/,
210739,Lehigh County,208.8448855,42077,DeSales University,PA,0,PA,DeSales University,2021-06-17,Private,1,,0,https://www.desales.edu/inside-desales/emergency-updates/covid-19-vaccine-resources,https://www.desales.edu/inside-desales/emergency-updates/covid-19-vaccine-resources
211088,Montgomery County,158.3791663,42091,Arcadia University,PA,0,PA,Arcadia University,2021-08-17,Private,1,,1,https://www.arcadia.edu/announcements/2021/08/17/aug-17-2021-presidential-message-covid-vaccine-requirement-update,
211291,Union County,222.1452919,42119,Bucknell University,PA,0,PA,Bucknell University,2021-05-13,Private,1,,1,https://www.bucknell.edu/life-bucknell/fall-reopening/students-families/messages-event-recordings,
